chapter,place,title,date,location,year,latitude,longitude
rladies,ames,LunchinatoRs,2017-08-24,inperson,2017,50.536715,2.4086536
rladies,miami,Introductory R Hands-On Workshop,2017-08-23,inperson,2017,25.7741728,-80.19362
rladies,chicago,Package Workshop & Collaborative Planning,2017-08-23,inperson,2017,41.8755616,-87.6244212
rladies,berlin,"open data, ok lab and nice summer night",2017-08-22,inperson,2017,52.5170365,13.3888599
rladies,melbourne,How to analyze and combine multiple high-dimensional datasets?,2017-08-22,inperson,2017,-37.8142454,144.9631732
rladies,newyork,Data Visualization Workshop in R,2017-08-17,inperson,2017,48.1187679,11.5485464
rladies,boston,dplyr 0.7.0 - tidyeval / programming with dplyr,2017-08-17,inperson,2017,42.3554334,-71.060511
rladies,ames,LunchinatoRs,2017-08-17,inperson,2017,50.536715,2.4086536
rladies,san-diego,CANCELED - Maps with ggplot2,2017-08-16,inperson,2017,32.7174202,-117.1627728
rladies,cape-town,August R-Ladies,2017-08-14,inperson,2017,-33.928992,18.417396
rladies,taipei,[女力 x 資料科學 x 數據應用] Joint Meetup with PyLadies and Girls in Tech,2017-08-12,inperson,2017,25.0375198,121.5636796
rladies,melbourne,Hurry up! E-mail us for free tickets to attend to DDD Melbourne!,2017-08-12,inperson,2017,-37.8142454,144.9631732
rladies,ames,LunchinatoRs,2017-08-10,inperson,2017,50.536715,2.4086536
rladies,columbus,R-Ladies Columbus Meet & Greet,2017-08-09,inperson,2017,39.9622601,-83.0007065
rladies,columbus,Last and extra week of 4-Week Introduction to R Workshop!,2017-08-09,inperson,2017,39.9622601,-83.0007065
rladies,orlando,Launch Meetup,2017-08-08,inperson,2017,28.5421109,-81.3790304
rladies,quito,¡Bienvenidas al primer meet-up de R-Ladies Quito!,2017-08-08,inperson,2017,-0.2201641,-78.5123274
rladies,buenos-aires,Taller de Datos Geográficos con R + Intro a Shiny,2017-08-05,inperson,2017,-34.6075682,-58.4370894
rladies,dc,R Beginners - Third Session,2017-08-03,inperson,2017,4.6529539,-74.0835643
rladies,adelaide,R Absolute Beginners Workshop,2017-08-03,inperson,2017,-34.9281805,138.5999312
rladies,ames,LunchinatoRs,2017-08-03,inperson,2017,50.536715,2.4086536
rladies,columbus,Introduction to Shiny App,2017-08-02,inperson,2017,39.9622601,-83.0007065
rladies,columbus,4-Week Introduction to R Workshop,2017-08-01,inperson,2017,39.9622601,-83.0007065
rladies,taipei,[Security Series] 資安與 R,2017-07-31,inperson,2017,25.0375198,121.5636796
rladies,san-francisco,RShiny -  How to get started  + tricks and tips,2017-07-30,inperson,2017,37.7790262,-122.419906
rladies,taipei,Kaggle Cafe,2017-07-29,inperson,2017,25.0375198,121.5636796
rladies,miami,R-Ladies Miami Launch Event,2017-07-28,inperson,2017,25.7741728,-80.19362
rladies,rio,2º Meetup R-Ladies Rio,2017-07-27,inperson,2017,-22.9110137,-43.2093727
rladies,ames,LunchinatoRs,2017-07-27,inperson,2017,50.536715,2.4086536
rladies,dublin,R-Ladies Dublin - Hands-on knowledge-sharing workshop in R,2017-07-26,inperson,2017,53.3493795,-6.2605593
rladies,austin,Lightning talks-useful packages and learning to use R,2017-07-26,inperson,2017,30.2711286,-97.7436995
rladies,columbus,Text Mining/Topic Modelling,2017-07-26,inperson,2017,39.9622601,-83.0007065
rladies,london,Hadley Wickham: What's new in the dplyr 0.7.0,2017-07-25,inperson,2017,51.5074456,-0.1277653
rladies,boston,Ice Cream Social!,2017-07-25,inperson,2017,42.3554334,-71.060511
rladies,columbus,4-Week Introduction to R Workshop,2017-07-25,inperson,2017,39.9622601,-83.0007065
rladies,milan,Kickoff event!,2017-07-20,inperson,2017,45.4641943,9.1896346
rladies,ames,LunchinatoRs,2017-07-20,inperson,2017,50.536715,2.4086536
rladies,chicago,Launching R-Ladies Chicago!,2017-07-18,inperson,2017,41.8755616,-87.6244212
rladies,budapest,Highlights from the useR! 2017 conference,2017-07-18,inperson,2017,47.4978918,19.0401609
rladies,columbus,4-Week Introduction to R Workshop,2017-07-18,inperson,2017,39.9622601,-83.0007065
rladies,melbourne,An evening with an R Lady from HaRvard: how to build your first neural network,2017-07-17,inperson,2017,-37.8142454,144.9631732
rladies,cape-town,Come and meet the R-Ladies community in Cape Town,2017-07-17,inperson,2017,-33.928992,18.417396
rladies,san-diego,First Meeting Meet and Greet and Mini RMarkdown Tutorial,2017-07-13,inperson,2017,32.7174202,-117.1627728
rladies,london,R-Ladies Women in Computing Seminar Series: Bioinformatics,2017-07-13,inperson,2017,51.5074456,-0.1277653
rladies,ames,LunchinatoRs,2017-07-13,inperson,2017,50.536715,2.4086536
rladies,london,Tutorial: Solving iteration problems with purrr,2017-07-12,inperson,2017,51.5074456,-0.1277653
rladies,columbus,4-Week Introduction to R Workshop,2017-07-11,inperson,2017,39.9622601,-83.0007065
rladies,la,Knowledge Architecture: Framework to extract and share knowledge,2017-07-10,inperson,2017,34.0536909,-118.242766
rladies,newyork,R-Ladies Social,2017-07-08,inperson,2017,48.1187679,11.5485464
rladies,ldnont,SPSS to R,2017-07-07,inperson,2017,NA,NA
rladies,madrid,R-Ladies Madrid: Recap y nuevos objetivos,2017-07-06,inperson,2017,40.4167047,-3.7035825
rladies,ames,LunchinatoRs,2017-07-06,inperson,2017,50.536715,2.4086536
rladies,manchester,blogdown: Creating Websites with R Markdown,2017-07-05,inperson,2017,53.4794892,-2.2451148
rladies,buenos-aires,Aplicaciones intermedias y avanzadas de R,2017-07-01,inperson,2017,-34.6075682,-58.4370894
rladies,buenos-aires,Taller de R para Ciencia de Datos - Niveles inicial e intermedio,2017-07-01,inperson,2017,-34.6075682,-58.4370894
rladies,austin,"NASA, R-Ladies, and Austin R User Group!",2017-07-01,inperson,2017,30.2711286,-97.7436995
rladies,dublin,Storytelling based on Gravity Anomaly Data - Thursday 29th June,2017-06-29,inperson,2017,53.3493795,-6.2605593
rladies,dc,R Beginners - Second Session,2017-06-29,inperson,2017,4.6529539,-74.0835643
rladies,ames,LunchinatoRs,2017-06-29,inperson,2017,50.536715,2.4086536
rladies,tbilisi,Time-series in R,2017-06-28,inperson,2017,41.6934591,44.8014495
rladies,taipei,[Special Case Series] Digital Humanities in R,2017-06-26,inperson,2017,25.0375198,121.5636796
rladies,santa-rosa,Presentación de R-Ladies y Aplicaciones de R en Santa Rosa,2017-06-22,inperson,2017,38.4404925,-122.7141049
rladies,boston,RStudio::conf screening & discussion!,2017-06-22,inperson,2017,42.3554334,-71.060511
rladies,ames,LunchinatoRs,2017-06-22,inperson,2017,50.536715,2.4086536
rladies,ldnont,Co-work drop in session at the London Public Library!,2017-06-21,inperson,2017,NA,NA
rladies,budapest,shine,2017-06-21,inperson,2017,47.4978918,19.0401609
rladies,tbilisi,Extracting information from Facebook,2017-06-20,inperson,2017,41.6934591,44.8014495
rladies,berlin,#3 Hands-on Journocode meets R and R markdown,2017-06-20,inperson,2017,52.5170365,13.3888599
rladies,london,Intro to Machine Learning with Data Scientist Barbara Fusinska!,2017-06-19,inperson,2017,51.5074456,-0.1277653
rladies,ldnont,Data manipulation & multivariate analyses!,2017-06-19,inperson,2017,NA,NA
rladies,newyork,R-ladies Book Club :  Weapons of Math Destruction,2017-06-17,inperson,2017,48.1187679,11.5485464
rladies,tbilisi,არჩევნების შედეგების პროგნოზირება/ Predicting Election Outcomes,2017-06-15,inperson,2017,41.6934591,44.8014495
rladies,melbourne,Sports Analytics with R and Community Engagement through Choose Maths,2017-06-15,inperson,2017,-37.8142454,144.9631732
rladies,ames,LunchinatoRs,2017-06-15,inperson,2017,50.536715,2.4086536
rladies,barcelona,Descifrando datos ómicos en R,2017-06-12,inperson,2017,41.3828939,2.1774322
rladies,london,Data Science Club for Minority Genders: Job Hunting Help!,2017-06-12,inperson,2017,51.5074456,-0.1277653
rladies,san-francisco,Make and host your own blog using R and GitHub,2017-06-11,inperson,2017,37.7790262,-122.419906
rladies,dc,Personal Website Workshop: R Blogdown + Github,2017-06-11,inperson,2017,4.6529539,-74.0835643
rladies,tbilisi,String manipulation in R,2017-06-08,inperson,2017,41.6934591,44.8014495
rladies,ames,LunchinatoRs,2017-06-08,inperson,2017,50.536715,2.4086536
rladies,taipei,[Visualization Series]  新聞視覺化,2017-06-05,inperson,2017,25.0375198,121.5636796
rladies,madrid,Call Of Data,2017-06-03,inperson,2017,40.4167047,-3.7035825
rladies,taipei,[Azure ML Hands-On 戰鬥營] 1 - 資料科學的工作流程,2017-06-01,inperson,2017,25.0375198,121.5636796
rladies,dc,R Beginners - Orientation ,2017-06-01,inperson,2017,4.6529539,-74.0835643
rladies,ldnont,2D and 3D Graphics in R!,2017-06-01,inperson,2017,NA,NA
rladies,dublin,R-Ladies May Meetup,2017-05-31,inperson,2017,53.3493795,-6.2605593
rladies,tbilisi,"Looping, Scraping, Data Visualisation Vol. 2",2017-05-30,inperson,2017,41.6934591,44.8014495
rladies,nashville,An R + Github Journey,2017-05-30,inperson,2017,36.1622767,-86.7742984
rladies,buenos-aires,Taller de R para Ciencia de Datos. Parte I,2017-05-27,inperson,2017,-34.6075682,-58.4370894
rladies,istanbul,Mayıs Etkinliği-Sezon Finali: Veri Analizi Sohbetleri 2 / Data Talks 2,2017-05-27,inperson,2017,41.0766019,29.052495
rladies,london,Researchers & Students Community: Introduction to Next Generation Sequencing,2017-05-25,inperson,2017,51.5074456,-0.1277653
rladies,adelaide,R-Ladies Adelaide: May Event,2017-05-25,inperson,2017,-34.9281805,138.5999312
rladies,tbilisi,Data visualisation and scraping data from the web,2017-05-24,inperson,2017,41.6934591,44.8014495
rladies,melbourne,Women in statistics and mathematics: repairing the leaky pipeline ,2017-05-23,inperson,2017,-37.8142454,144.9631732
rladies,tbilisi,Looping through data,2017-05-22,inperson,2017,41.6934591,44.8014495
rladies,melbourne,Twitter Workshop,2017-05-22,inperson,2017,-37.8142454,144.9631732
rladies,tbilisi,Open-theme meetup,2017-05-18,inperson,2017,41.6934591,44.8014495
rladies,dc,Advanced R study group: Chapter 2,2017-05-18,inperson,2017,4.6529539,-74.0835643
rladies,rio,Primeiro Meetup R-Ladies Rio,2017-05-18,inperson,2017,-22.9110137,-43.2093727
rladies,ames,LunchinatoRs,2017-05-18,inperson,2017,50.536715,2.4086536
rladies,budapest,mutate,2017-05-17,inperson,2017,47.4978918,19.0401609
rladies,tbilisi,Regression models in R,2017-05-16,inperson,2017,41.6934591,44.8014495
rladies,madrid,R-Ladies + AdaLab + OSWeekends,2017-05-11,inperson,2017,40.4167047,-3.7035825
rladies,ames,LunchinatoRs,2017-05-11,inperson,2017,50.536715,2.4086536
rladies,rtp,Discussion of Women in Data Science,2017-05-10,inperson,2017,35.8569851,-78.8682511
rladies,manchester,16:00-17:00 'R Clinic'; after 17:00 'Lightening Talks' and ‘Presentations’,2017-05-10,inperson,2017,53.4794892,-2.2451148
rladies,berlin,#2 Hands-on Data Manipulation with dplyr & Intro to DRY Functional Programming,2017-05-09,inperson,2017,52.5170365,13.3888599
rladies,columbus,Easy data cleaning and manipulation with tidyverse,2017-05-09,inperson,2017,39.9622601,-83.0007065
rladies,tbilisi,Informal R-Ladies Tbilisi meetup,2017-05-04,inperson,2017,41.6934591,44.8014495
rladies,dc,Shiny + Databases,2017-05-04,inperson,2017,4.6529539,-74.0835643
rladies,melbourne,Project Management and Version Control with Git in RStudio,2017-05-04,inperson,2017,-37.8142454,144.9631732
rladies,ames,LunchinatoRs,2017-05-04,inperson,2017,50.536715,2.4086536
rladies,san-francisco,Working with Data in Open Source Research: hosted by The Wikimedia Foundation,2017-05-02,inperson,2017,37.7790262,-122.419906
rladies,ldnont,Intro to R & Github,2017-05-01,inperson,2017,NA,NA
rladies,istanbul,Nisan Etkinliği: Veri Temizliği,2017-04-29,inperson,2017,41.0766019,29.052495
rladies,ames,LunchinatoRs,2017-04-27,inperson,2017,50.536715,2.4086536
rladies,london,Make and host your own blog using R and GitHub,2017-04-26,inperson,2017,51.5074456,-0.1277653
rladies,dublin,Web scraping with R,2017-04-26,inperson,2017,53.3493795,-6.2605593
rladies,boston,Shiny with Wendy Chen,2017-04-25,inperson,2017,42.3554334,-71.060511
rladies,taipei,[Visualization Series] NBA 視覺化,2017-04-24,inperson,2017,25.0375198,121.5636796
rladies,barcelona,Introducció a Bokeh: Una llibreria de visualització diferent,2017-04-24,inperson,2017,41.3828939,2.1774322
rladies,santa-rosa,El Faro - Un programa de Ciencia,2017-04-20,inperson,2017,38.4404925,-122.7141049
rladies,paris,Manipuler et traiter les données manquantes dans R,2017-04-20,inperson,2017,48.8534951,2.3483915
rladies,ames,LunchinatoRs,2017-04-20,inperson,2017,50.536715,2.4086536
rladies,london,R-Ladies Researchers Community Launch!!,2017-04-19,inperson,2017,51.5074456,-0.1277653
rladies,budapest,step_forward,2017-04-19,inperson,2017,47.4978918,19.0401609
rladies,newyork,Tour of R in Peer to Peer Lending,2017-04-18,inperson,2017,48.1187679,11.5485464
rladies,ames,Let's get Git-ting!,2017-04-18,inperson,2017,50.536715,2.4086536
rladies,la,The grammar of graphics: ggplot2 April RLadies meetup,2017-04-16,inperson,2017,34.0536909,-118.242766
rladies,dc,Advanced R study group,2017-04-13,inperson,2017,4.6529539,-74.0835643
rladies,ames,LunchinatoRs,2017-04-13,inperson,2017,50.536715,2.4086536
rladies,tbilisi,Introduction to Shiny,2017-04-12,inperson,2017,41.6934591,44.8014495
rladies,tbilisi,Data preparation and manipulation in R,2017-04-11,inperson,2017,41.6934591,44.8014495
rladies,tbilisi,Creating and reading R objects and data,2017-04-10,inperson,2017,41.6934591,44.8014495
rladies,san-francisco,R-Ladies Co-Work Group,2017-04-09,inperson,2017,37.7790262,-122.419906
rladies,rtp,R-Ladies Data Hackathon,2017-04-08,inperson,2017,35.8569851,-78.8682511
rladies,tbilisi,Beginners' Drop - In,2017-04-06,inperson,2017,41.6934591,44.8014495
rladies,ames,LunchinatoRs,2017-04-06,inperson,2017,50.536715,2.4086536
rladies,austin,R Studio Conference Recap Movie Night!,2017-04-05,inperson,2017,30.2711286,-97.7436995
rladies,dublin,Data Import into R - workshop,2017-04-05,inperson,2017,53.3493795,-6.2605593
rladies,columbus,Introduction to Shiny Apps,2017-04-04,inperson,2017,39.9622601,-83.0007065
rladies,ldnont,Data Visualization and Graphics!,2017-04-03,inperson,2017,NA,NA
rladies,berlin,#1: Hands-on data visualisation with ggplot2 & Guest R-Lady Taipei Mia,2017-03-30,inperson,2017,52.5170365,13.3888599
rladies,melbourne,Building easy and interactive dashboards in R with flexdashboard,2017-03-30,inperson,2017,-37.8142454,144.9631732
rladies,ames,LunchinatoRs,2017-03-30,inperson,2017,50.536715,2.4086536
rladies,buenos-aires,Primera Reunión de R-Ladies Buenos Aires,2017-03-28,inperson,2017,-34.6075682,-58.4370894
rladies,taipei,[Visualization Series] R 爬蟲,2017-03-27,inperson,2017,25.0375198,121.5636796
rladies,dc,R Ladies + Open Data Day Mini-Hack,2017-03-25,inperson,2017,4.6529539,-74.0835643
rladies,madrid,R-Ladies + Geoinquietos: Visualización de mapas,2017-03-25,inperson,2017,40.4167047,-3.7035825
rladies,budapest,"x <- ""Let's start""",2017-03-23,inperson,2017,47.4978918,19.0401609
rladies,ames,LunchinatoRs,2017-03-23,inperson,2017,50.536715,2.4086536
rladies,nashville,March Meetup: Intro to Shiny,2017-03-21,inperson,2017,36.1622767,-86.7742984
rladies,barcelona,Data wrangling with dplyr and tidyr,2017-03-20,inperson,2017,41.3828939,2.1774322
rladies,tbilisi,Mapping Georgia,2017-03-16,inperson,2017,41.6934591,44.8014495
rladies,ames,LunchinatoRs,2017-03-16,inperson,2017,50.536715,2.4086536
rladies,melbourne,CODE: Debugging the gender gap!,2017-03-15,inperson,2017,-37.8142454,144.9631732
rladies,london,Data Science CV Skills & UseR! Conference Tips,2017-03-15,inperson,2017,51.5074456,-0.1277653
rladies,boston,Project Night,2017-03-15,inperson,2017,42.3554334,-71.060511
rladies,tbilisi,"Data visualisation: bar charts, pie charts, pyramid charts",2017-03-14,inperson,2017,41.6934591,44.8014495
rladies,istanbul,Mart Etkinliği: R Markdown ile Raporlar Oluşturma,2017-03-11,inperson,2017,41.0766019,29.052495
rladies,newyork,First Book Club Event,2017-03-11,inperson,2017,48.1187679,11.5485464
rladies,tbilisi,Linear regression in R,2017-03-09,inperson,2017,41.6934591,44.8014495
rladies,rtp,Interactive visualizations with Shiny,2017-03-09,inperson,2017,35.8569851,-78.8682511
rladies,ames,LunchinatoRs,2017-03-09,inperson,2017,50.536715,2.4086536
rladies,paris,Introduction to ggplot2,2017-03-08,inperson,2017,48.8534951,2.3483915
rladies,ames,International Women's Day Potluck,2017-03-08,inperson,2017,50.536715,2.4086536
rladies,adelaide,R-Ladies Adelaide launch event,2017-03-08,inperson,2017,-34.9281805,138.5999312
rladies,manchester,4-5pm R for beginners; after 5pm Lightening Talks and presentations,2017-03-08,inperson,2017,53.4794892,-2.2451148
rladies,melbourne,"Let's celebrate ""The International Women's Day"" over a breakfast",2017-03-08,inperson,2017,-37.8142454,144.9631732
rladies,taipei,[Cloud Platform Series] Azure ML Case,2017-03-06,inperson,2017,25.0375198,121.5636796
rladies,san-francisco,R-Ladies Co-Work Group,2017-03-05,inperson,2017,37.7790262,-122.419906
rladies,ldnont,"Come join our kick-off R-Ladies #LdnOnt event, featuring an R-Markdown tutorial!",2017-03-04,inperson,2017,NA,NA
rladies,melbourne,Women's International Day Celebration - Hidden Figures screening,2017-03-02,inperson,2017,-37.8142454,144.9631732
rladies,ames,LunchinatoRs,2017-03-02,inperson,2017,50.536715,2.4086536
rladies,austin,Kickoff + Lightning Talks!,2017-03-01,inperson,2017,30.2711286,-97.7436995
rladies,columbus,Using web APIs in R,2017-02-27,inperson,2017,39.9622601,-83.0007065
rladies,madrid,R-Ladies Madrid: R in Finance Industries,2017-02-25,inperson,2017,40.4167047,-3.7035825
rladies,tbilisi,T-test!,2017-02-23,inperson,2017,41.6934591,44.8014495
rladies,dublin,R-Ladies Dublin - Introduction to R,2017-02-22,inperson,2017,53.3493795,-6.2605593
rladies,newyork,R-Ladies New York Lecture Series: A focus on Health,2017-02-21,inperson,2017,48.1187679,11.5485464
rladies,barcelona,Google Analytics in R!,2017-02-20,inperson,2017,41.3828939,2.1774322
